Country,Admin1,Facility name,Facility type,Ownership,Latitude,Longitude,LL source
South Sudan,Central Equatoria,Mongo Primary Health Care Unit,Primary Health Care Unit,MoH,3.9044,30.6116,GPS
South Sudan,Central Equatoria,Mongolla Primary Health Care Centre,Primary Health Care Centre,MoH,5.1966,31.7687,Geonames
South Sudan,Central Equatoria,Monoji Primary Health Care Unit,Primary Health Care Unit,MoH,4.8381,31.659,GPS
South Sudan,Central Equatoria,Moridi Primary Health Care Unit,Primary Health Care Unit,MoH,5.338,31.703,Geonames
South Sudan,Central Equatoria,Morobo Clinic () Primary Health Care Unit,Primary Health Care Unit,MoH,4.847,31.5811,Geonames
South Sudan,Central Equatoria,Morobo Primary Health Care Centre,Primary Health Care Centre,MoH,3.6878,30.7752,GPS
South Sudan,Central Equatoria,Morsack Primary Health Care Unit,Primary Health Care Unit,MoH,4.3876,31.5935,GPS
South Sudan,Central Equatoria,Morta Primary Health Care Unit,Primary Health Care Unit,MoH,4.3412,31.0753,GPS
South Sudan,Central Equatoria,Mugiri Primary Health Care Centre,Primary Health Care Centre,MoH,4.8884,31.8553,Geonames
South Sudan,Central Equatoria,Mugwo Primary Health Care Centre,Primary Health Care Centre,MoH,3.8898,30.7401,GPS
South Sudan,Central Equatoria,Mundari Bura Primary Health Care Centre,Primary Health Care Centre,MoH,5.6727,30.9746,GPS
South Sudan,Central Equatoria,Mundu Primary Health Care Unit,Primary Health Care Unit,MoH,4.0402,31.0162,GPS
South Sudan,Central Equatoria,Muni Primary Health Care Centre,Primary Health Care Centre,MoH,5.644,31.7202,GPS
South Sudan,Central Equatoria,Munuki Primary Health Care Centre,Primary Health Care Centre,MoH,4.8634,31.5793,GPS
South Sudan,Central Equatoria,Myikabur Primary Health Care Unit,Primary Health Care Unit,MoH,5.5554,31.7104,GPS
South Sudan,Central Equatoria,Nesitu Primary Health Care Unit,Primary Health Care Unit,MoH,4.6921,31.7032,Geonames
South Sudan,Central Equatoria,New Site Clinic Primary Health Care Centre,Primary Health Care Centre,MoH,4.8973,31.5893,Geonames
South Sudan,Central Equatoria,Ngangala Primary Health Care Unit,Primary Health Care Unit,MoH,4.7046,31.9203,GPS
South Sudan,Central Equatoria,Ngerjebi Primary Health Care Unit,Primary Health Care Unit,MoH,4.6573,31.7116,GPS
South Sudan,Central Equatoria,Ngulere Primary Health Care Unit,Primary Health Care Unit,MoH,4.692,31.9619,GPS
South Sudan,Central Equatoria,Nyagando Primary Health Care Unit,Primary Health Care Unit,MoH,4.0773,30.9855,GPS
South Sudan,Central Equatoria,Nyamani Primary Health Care Unit,Primary Health Care Unit,MoH,5.015,31.5574,GPS
South Sudan,Central Equatoria,Nyamin Primary Health Care Unit,Primary Health Care Unit,MoH,4.9313,31.3396,GPS
South Sudan,Central Equatoria,Nyanga Primary Health Care Unit,Primary Health Care Unit,MoH,5.7681,31.0418,GPS
South Sudan,Central Equatoria,Nyangele Primary Health Care Unit,Primary Health Care Unit,MoH,4.3582,30.9359,GPS
South Sudan,Central Equatoria,Nyara Primary Health Care Unit,Primary Health Care Unit,MoH,4.9167,31.25,Geonames
South Sudan,Central Equatoria,Nyarjuw Primary Health Care Unit,Primary Health Care Unit,MoH,4.2668,31.3529,GPS
South Sudan,Central Equatoria,Nyikabur Primary Health Care Unit,Primary Health Care Unit,MoH,5.5814,31.8247,Geonames
South Sudan,Central Equatoria,Nyokuron Primary Health Care Centre,Primary Health Care Centre,MoH,4.846,31.5791,Geonames
South Sudan,Central Equatoria,Nyomori Primary Health Care Unit,Primary Health Care Unit,MoH,4.8156,30.8832,GPS
South Sudan,Central Equatoria,Nyori Lasu Primary Health Care Unit,Primary Health Care Unit,MoH,3.9401,30.4239,Geonames
South Sudan,Central Equatoria,Nyori Primary Health Care Unit,Primary Health Care Unit,MoH,5.3178,31.7068,GPS
South Sudan,Central Equatoria,Nyoro Primary Health Care Unit,Primary Health Care Unit,MoH,4.8403,30.9381,GPS
South Sudan,Central Equatoria,Odemo Primary Health Care Unit,Primary Health Care Unit,MoH,4.7051,31.7585,GPS
South Sudan,Central Equatoria,Ombasi Primary Health Care Centre,Primary Health Care Centre,MoH,3.8888,30.6079,Geonames
South Sudan,Central Equatoria,Orphanage Primary Health Care Unit,Primary Health Care Unit,MoH,3.8782,31.6671,Geonames
South Sudan,Central Equatoria,Pagara Primary Health Care Unit,Primary Health Care Unit,MoH,6.0128,30.6656,GPS
South Sudan,Central Equatoria,Pager Lobonok Primary Health Care Unit,Primary Health Care Unit,MoH,4.3912,31.9211,GPS
South Sudan,Central Equatoria,Pager Rajaf Primary Health Care Unit,Primary Health Care Unit,MoH,4.6973,31.6085,GPS
South Sudan,Central Equatoria,Pager Military Primary Health Care Unit,Primary Health Care Unit,MoH,4.202,31.6344,Geonames
South Sudan,Central Equatoria,Pakula Primary Health Care Unit,Primary Health Care Unit,MoH,4.0406,30.8717,GPS
South Sudan,Central Equatoria,Panyume Primary Health Care Unit,Primary Health Care Unit,MoH,3.781,30.9509,GPS
South Sudan,Central Equatoria,Parasak / Barajak Primary Health Care Unit,Primary Health Care Unit,MoH,4.0723,31.0721,GPS
South Sudan,Central Equatoria,Payawa Primary Health Care Unit,Primary Health Care Unit,MoH,3.9538,30.7392,GPS
South Sudan,Central Equatoria,Perisa Primary Health Care Unit,Primary Health Care Unit,MoH,5.1768,31.0334,GPS
South Sudan,Central Equatoria,Pirisa Primary Health Care Unit,Primary Health Care Unit,MoH,5.1757,31.0336,Geonames
South Sudan,Central Equatoria,Pisak Primary Health Care Unit,Primary Health Care Unit,MoH,4.1509,30.5261,GPS
South Sudan,Central Equatoria,Pojur Primary Health Care Unit,Primary Health Care Unit,MoH,5.6448,31.6938,GPS
South Sudan,Central Equatoria,Rajaf East Primary Health Care Unit,Primary Health Care Unit,MoH,4.7516,31.6095,GPS
South Sudan,Central Equatoria,Rajaf Primary Health Care Unit,Primary Health Care Unit,MoH,4.75,31.579,GPS
South Sudan,Central Equatoria,Rajaf West Primary Health Care Unit,Primary Health Care Unit,MoH,4.7442,31.5922,GPS
South Sudan,Central Equatoria,Rijong Primary Health Care Unit,Primary Health Care Unit,MoH,5.3939,31.1692,GPS
South Sudan,Central Equatoria,Rijongu Primary Health Care Centre,Primary Health Care Centre,MoH,4.3301,30.9658,GPS
South Sudan,Central Equatoria,Robeke Primary Health Care Unit,Primary Health Care Unit,MoH,3.977,30.5386,Geonames
South Sudan,Central Equatoria,Rodo Primary Health Care Unit,Primary Health Care Unit,MoH,4.0431,31.5245,GPS
South Sudan,Central Equatoria,Rodoba Primary Health Care Unit,Primary Health Care Unit,MoH,3.6001,30.8072,GPS
South Sudan,Central Equatoria,Roja Primary Health Care Unit,Primary Health Care Unit,MoH,4.8155,30.8801,GPS
South Sudan,Central Equatoria,Rokon Primary Health Care Centre,Primary Health Care Centre,MoH,5.1304,30.9416,GPS
South Sudan,Central Equatoria,Romogi Primary Health Care Unit,Primary Health Care Unit,MoH,3.7868,31.7039,Geonames
South Sudan,Central Equatoria,Roronyo Primary Health Care Unit,Primary Health Care Unit,MoH,4.2404,30.715,Geonames
South Sudan,Central Equatoria,Rubeke Primary Health Care Unit,Primary Health Care Unit,MoH,3.9791,30.5429,GPS
South Sudan,Central Equatoria,Rungeta Primary Health Care Unit,Primary Health Care Unit,MoH,3.7832,31.3691,GPS
South Sudan,Central Equatoria,Rwonyi Primary Health Care Unit,Primary Health Care Unit,MoH,4.0559,30.715,GPS
South Sudan,Central Equatoria,Sacret Heart Primary Health Care Centre,Primary Health Care Centre,MoH,4.8286,31.6009,GPS
South Sudan,Central Equatoria,Sare Jale Primary Health Care Unit,Primary Health Care Unit,MoH,3.7053,31.6762,GPS
South Sudan,Central Equatoria,Saregoro Primary Health Care Unit,Primary Health Care Unit,MoH,3.8442,31.6788,GPS
South Sudan,Central Equatoria,Senema Primary Health Care Unit,Primary Health Care Unit,MoH,3.8151,30.5728,GPS
South Sudan,Central Equatoria,Seremon Primary Health Care Unit,Primary Health Care Unit,MoH,4.1548,30.8385,GPS
South Sudan,Central Equatoria,Sereng Primary Health Care Unit,Primary Health Care Unit,MoH,5.0796,30.951,GPS
South Sudan,Central Equatoria,Sermon Primary Health Care Unit,Primary Health Care Unit,MoH,5.0159,31.1132,GPS
South Sudan,Central Equatoria,Seven Days Adventist Primary Health Care Unit,Primary Health Care Unit,FBO/NGO,4.8565,31.5777,GPS
South Sudan,Central Equatoria,Sindiru Primary Health Care Unit,Primary Health Care Unit,MoH,4.4441,31.6083,GPS
South Sudan,Central Equatoria,Soka Primary Health Care Unit,Primary Health Care Unit,MoH,4.3495,30.7499,GPS
South Sudan,Central Equatoria,Sokare Primary Health Care Unit,Primary Health Care Unit,MoH,3.7958,31.4304,GPS
South Sudan,Central Equatoria,St Luke Primary Health Care Unit,Primary Health Care Unit,MoH,4.4385,31.0347,Geonames
South Sudan,Central Equatoria,St Martha Primary Health Care Unit,Primary Health Care Unit,MoH,4.0923,30.6765,Geonames
South Sudan,Central Equatoria,St. Bakhita Primary Health Care Centre,Primary Health Care Centre,MoH,4.1032,30.6324,GPS
South Sudan,Central Equatoria,St.Kizito Primary Health Care Centre,Primary Health Care Centre,MoH,4.86,31.5704,GPS
South Sudan,Central Equatoria,Sure Primary Health Care Unit,Primary Health Care Unit,MoH,4.8822,31.1771,GPS
South Sudan,Central Equatoria,Tali Primary Health Care Centre,Primary Health Care Centre,MoH,5.8975,30.7717,GPS
South Sudan,Central Equatoria,Tendere Primary Health Care Unit,Primary Health Care Unit,MoH,5.1078,31.6158,GPS
South Sudan,Central Equatoria,Terkeka . Primary Health Care Centre,Primary Health Care Centre,MoH,5.4384,31.7458,GPS
South Sudan,Central Equatoria,Tijor Primary Health Care Unit,Primary Health Care Unit,MoH,5.2593,31.2376,GPS
South Sudan,Central Equatoria,Tindilo Primary Health Care Unit,Primary Health Care Unit,MoH,5.6547,31.0578,GPS
South Sudan,Central Equatoria,Tirye Primary Health Care Unit,Primary Health Care Unit,MoH,3.8335,31.6407,Geonames
South Sudan,Central Equatoria,Toko-Kotulu Primary Health Care Unit,Primary Health Care Unit,MoH,4.9485,30.914,Geonames
South Sudan,Central Equatoria,Tombek Primary Health Care Centre,Primary Health Care Centre,MoH,5.8113,31.685,Geonames
South Sudan,Central Equatoria,Tombur Primary Health Care Unit,Primary Health Care Unit,MoH,4.9031,31.5462,Google Earth
South Sudan,Central Equatoria,Tore Primary Health Care Centre,Primary Health Care Centre,MoH,4.4913,30.1628,Geonames
South Sudan,Central Equatoria,Tukoro Primary Health Care Unit,Primary Health Care Unit,MoH,5.5841,31.7158,GPS
South Sudan,Central Equatoria,Tulyang Primary Health Care Unit,Primary Health Care Unit,MoH,4.7795,30.9211,GPS
South Sudan,Central Equatoria,Undukori Primary Health Care Unit,Primary Health Care Unit,MoH,3.9401,30.6901,GPS
South Sudan,Central Equatoria,Ustratuna Primary Health Care Centre,Primary Health Care Centre,MoH,4.8477,31.6046,GPS
South Sudan,Central Equatoria,Wadupe Primary Health Care Unit,Primary Health Care Unit,MoH,3.8867,30.7075,GPS
South Sudan,Central Equatoria,Walang Walang Primary Health Care Unit,Primary Health Care Unit,MoH,4.8834,31.6257,GPS
South Sudan,Central Equatoria,Walawalang Primary Health Care Unit,Primary Health Care Unit,MoH,5.0625,31.315,GPS
South Sudan,Central Equatoria,Wanyang Primary Health Care Unit,Primary Health Care Unit,MoH,5.3825,31.6803,GPS
South Sudan,Central Equatoria,Wonduruba Primary Health Care Centre,Primary Health Care Centre,MoH,4.5183,31.0328,GPS
South Sudan,Central Equatoria,Wudabi Primary Health Care Unit,Primary Health Care Unit,MoH,3.773,30.619,GPS
South Sudan,Central Equatoria,Wudu Bori Primary Health Care Unit,Primary Health Care Unit,MoH,5.7422,31.7006,GPS
South Sudan,Central Equatoria,Wuji Primary Health Care Unit,Primary Health Care Unit,MoH,3.8405,31.0768,GPS
South Sudan,Central Equatoria,Wujugani Primary Health Care Unit,Primary Health Care Unit,MoH,5.5093,31.7111,GPS
South Sudan,Central Equatoria,Wuna Torok Primary Health Care Unit,Primary Health Care Unit,MoH,5.0809,31.5744,GPS
South Sudan,Central Equatoria,Wurta Primary Health Care Unit,Primary Health Care Unit,MoH,3.6951,31.5522,GPS
South Sudan,Central Equatoria,Yabisak Primary Health Care Unit,Primary Health Care Unit,MoH,5.8216,31.7714,GPS
South Sudan,Central Equatoria,Yapa Primary Health Care Unit,Primary Health Care Unit,MoH,4.9886,31.6082,GPS
South Sudan,Central Equatoria,Yaya Primary Health Care Centre,Primary Health Care Centre,MoH,3.5499,30.8787,Geonames
South Sudan,Central Equatoria,Yebisak Primary Health Care Unit,Primary Health Care Unit,MoH,5.5781,31.7309,GPS
South Sudan,Central Equatoria,Yei County Hospital,County Hospital,MoH,4.0892,30.6735,Geonames
South Sudan,Central Equatoria,Yei River Primary Health Care Centre,Primary Health Care Centre,MoH,4.0881,30.6752,GPS
South Sudan,Central Equatoria,Yeribe Primary Health Care Unit,Primary Health Care Unit,MoH,3.9241,30.9581,Geonames
South Sudan,Central Equatoria,Yondoru Primary Health Care Unit,Primary Health Care Unit,MoH,4.2202,30.7661,GPS
South Sudan,Central Equatoria,Yondu Primary Health Care Unit,Primary Health Care Unit,MoH,3.6628,30.8983,GPS
South Sudan,Central Equatoria,Yr Logo 1 Primary Health Care Unit,Primary Health Care Unit,MoH,4.1417,30.564,GPS
South Sudan,Central Equatoria,Yr Morsak Primary Health Care Unit,Primary Health Care Unit,MoH,3.9413,30.611,GPS
South Sudan,Central Equatoria,Yugufe Primary Health Care Unit,Primary Health Care Unit,MoH,3.7158,30.6933,GPS
South Sudan,Eastern Equatoria,Abara Primary Health Care Unit,Primary Health Care Unit,MoH,4.0828,32.1803,Geonames
South Sudan,Eastern Equatoria,Adeba Primary Health Care Unit,Primary Health Care Unit,MoH,5.0096,32.3955,GPS
South Sudan,Eastern Equatoria,Afoyi (Kit 4) Primary Health Care Unit,Primary Health Care Unit,MoH,4.0762,31.9587,GPS
South Sudan,Eastern Equatoria,Agoro Primary Health Care Unit,Primary Health Care Unit,MoH,4.2699,32.172,GPS
South Sudan,Eastern Equatoria,AIC Lohutok Primary Health Care Unit,Primary Health Care Unit,MoH,4.64,32.854,GPS
South Sudan,Eastern Equatoria,Amee Primary Health Care Unit,Primary Health Care Unit,MoH,4.0604,32.069,Geonames
South Sudan,Eastern Equatoria,Amiru Primary Health Care Unit,Primary Health Care Unit,MoH,4.954,32.4297,GPS
South Sudan,Eastern Equatoria,Anzara Primary Health Care Unit,Primary Health Care Unit,MoH,3.5842,32.0922,Geonames
South Sudan,Eastern Equatoria,Arapi Primary Health Care Unit,Primary Health Care Unit,MoH,3.8474,31.9682,Geonames
South Sudan,Eastern Equatoria,Aromo Primary Health Care Unit,Primary Health Care Unit,MoH,5.1012,32.4808,GPS
South Sudan,Eastern Equatoria,Aromu Primary Health Care Unit,Primary Health Care Unit,MoH,5.1012,32.4808,GPS
South Sudan,Eastern Equatoria,Ateda Primary Health Care Unit,Primary Health Care Unit,MoH,3.833,33.4615,Geonames
South Sudan,Eastern Equatoria,Ayii Primary Health Care Unit,Primary Health Care Unit,MoH,3.8168,32.7621,Geonames
South Sudan,Eastern Equatoria,Bilinyang Primary Health Care Unit,Primary Health Care Unit,MoH,3.625,32.1539,GPS
South Sudan,Eastern Equatoria,Bira Primary Health Care Centre,Primary Health Care Centre,MoH,3.8331,33.5821,GPS
South Sudan,Eastern Equatoria,Borongole Beth Israel Primary Health Care Unit,Primary Health Care Unit,MoH,3.9064,31.9368,GPS
South Sudan,Eastern Equatoria,Bule Primary Health Care Unit,Primary Health Care Unit,MoH,5.003,32.45,Geonames
South Sudan,Eastern Equatoria,Bur Muttaram Primary Health Care Unit,Primary Health Care Unit,MoH,4.5259,32.4941,GPS
South Sudan,Eastern Equatoria,Bur Primary Health Care Unit,Primary Health Care Unit,MoH,4.5259,32.4941,GPS
South Sudan,Eastern Equatoria,Bura Primary Health Care Unit,Primary Health Care Unit,MoH,5.0946,32.4808,GPS
South Sudan,Eastern Equatoria,Caigon Primary Health Care Unit,Primary Health Care Unit,MoH,3.87,32.48,Geonames
South Sudan,Eastern Equatoria,Calamini Primary Health Care Unit,Primary Health Care Unit,MoH,4.4993,32.9096,GPS
South Sudan,Eastern Equatoria,Chahare Primary Health Care Centre,Primary Health Care Centre,MoH,4.2896,33.1445,Geonames
South Sudan,Eastern Equatoria,Chawa Primary Health Care Unit,Primary Health Care Unit,MoH,4.7334,33.244,GPS
South Sudan,Eastern Equatoria,CHilok Primary Health Care Unit,Primary Health Care Unit,MoH,3.9924,33.05,GPS
South Sudan,Eastern Equatoria,Chorocol Boma Primary Health Care Centre,Primary Health Care Centre,MoH,4.2234,33.1947,GPS
South Sudan,Eastern Equatoria,Chumatori Primary Health Care Unit,Primary Health Care Unit,MoH,4.9133,33.5585,GPS
South Sudan,Eastern Equatoria,Dioces Of Torit Primary Health Care Unit,Primary Health Care Unit,MoH,3.8699,32.4745,GPS
South Sudan,Eastern Equatoria,Frak-Sika Primary Health Care Unit,Primary Health Care Unit,MoH,4.3827,33.3487,GPS
South Sudan,Eastern Equatoria,Ganzi Primary Health Care Unit,Primary Health Care Unit,MoH,3.6142,32.1633,GPS
South Sudan,Eastern Equatoria,Gilo Primary Health Care Unit,Primary Health Care Unit,MoH,4.0464,32.8339,Geonames
South Sudan,Eastern Equatoria,Good Shephard Primary Health Care Centre,Primary Health Care Centre,MoH,5.4987,34.7722,GPS
South Sudan,Eastern Equatoria,Gunyoro Primary Health Care Unit,Primary Health Care Unit,MoH,4.2356,32.5427,GPS
South Sudan,Eastern Equatoria,Haba Primary Health Care Unit,Primary Health Care Unit,MoH,4.8377,32.6365,Geonames
South Sudan,Eastern Equatoria,Haforiere Primary Health Care Unit,Primary Health Care Unit,MoH,4.4495,32.8168,GPS
South Sudan,Eastern Equatoria,Hai Lotuko Primary Health Care Centre,Primary Health Care Centre,MoH,4.4131,32.5708,GPS
South Sudan,Eastern Equatoria,Haliba Primary Health Care Unit,Primary Health Care Unit,MoH,4.4516,33.4448,GPS
South Sudan,Eastern Equatoria,Harihlo Primary Health Care Unit,Primary Health Care Unit,MoH,4.9131,32.6772,GPS
South Sudan,Eastern Equatoria,Hatire Primary Health Care Centre,Primary Health Care Centre,MoH,4.0336,32.8237,Geonames
South Sudan,Eastern Equatoria,Hidonge Ifura Primary Health Care Unit,Primary Health Care Unit,MoH,4.5861,32.7969,GPS
South Sudan,Eastern Equatoria,Hidonge Malangit Primary Health Care Unit,Primary Health Care Unit,MoH,4.5982,32.8171,GPS
South Sudan,Eastern Equatoria,Hilleu Primary Health Care Centre,Primary Health Care Centre,MoH,4.322,32.6461,GPS
South Sudan,Eastern Equatoria,Hiyala Primary Health Care Centre,Primary Health Care Centre,MoH,4.4642,32.8649,GPS
South Sudan,Eastern Equatoria,Hope for south sudan Primary Health Care Unit,Primary Health Care Unit,MoH,4.76,33.5674,Geonames
